Geneid	Chr	Start	End	Strand	Length	A11B2_ES_d0r1	A11B2_ES_d0r2	A11B2_ES_d1r1	A11B2_ES_d1r2	A11B2_d2r1	A11B2_d2r2	A11B2_d3r1	A11B2_d3r2	A11B2_d5r1	A11B2_d5r2	A11B2_d7r1	A11B2_d7r2	A11B2_d15	A11B2_d21	A11B2_d35	A11B2_d52
Tmem131	chr1	36792188	36939527	-	147340	0.467347168960072	0.484946734599352	0.477647222415351	0.490747980192859	0.51622934888241	0.541234684260132	0.511119081779053	0.528185788011115	0.493085106382979	0.498522391452603	0.489161168708765	0.485127327198802	0.488966030250434	0.500540306894316	0.508922363847045	0.485532253782851
Inpp4a	chr1;chr1;chr1;chr1;chr1	37299837;37299837;37369216;37369216;37369216	37410740;37410740;37404442;37404442;37404442	+;+;+;+;+	110904	0.510433386837881	0.4921875	0.516239316239316	0.55217965653897	0.5	0.463022508038585	0.504322766570605	0.464396284829721	0.498084291187739	0.480645161290323	0.513184584178499	0.496732026143791	0.504638218923933	0.536423841059603	0.516778523489933	0.520798668885191
Coa5	chr1	37417084	37430103	-	13020	0.457227138643068	0.5	0.519572953736655	0.532110091743119	0.597523219814242	0.494949494949495	0.524305555555556	0.455958549222798	0.562289562289562	0.555555555555556	0.548523206751055	0.492805755395683	0.492424242424242	0.521505376344086	0.524324324324324	0.544776119402985
Mgat4a	chr1;chr1	37439339;37439339	37541016;37536404	-;-	101678	0.471428571428571	0.645161290322581	0.510869565217391	0.487179487179487	0.542857142857143	0.481481481481481	0.382352941176471	0.558823529411765	0.473684210526316	0.318181818181818	0.529411764705882	0.590909090909091	0.695652173913043	0.625	0.642857142857143	0.7
Txndc9	chr1	37983866	37997208	-	13343	0.418604651162791	0.363636363636364	0.405405405405405	0.631578947368421	0.666666666666667	0.8	0.615384615384615	0.5	0.6	0.533333333333333	0.333333333333333	0.666666666666667	0.222222222222222	0.391304347826087	0.375	0.5
Eif5b	chr1	37998009	38055579	+	57571	0.324324324324324	0.264150943396226	0.254237288135593	0.318518518518519	0.242647058823529	0.171052631578947	0.296551724137931	0.223140495867769	0.345454545454545	0.275	0.262820512820513	0.2890625	0.181159420289855	0.277777777777778	0.310344827586207	0.21551724137931
Rev1	chr1	38052785	38129662	-	76878	0.524482109227872	0.482191780821918	0.495019920318725	0.48876404494382	0.509803921568627	0.515151515151515	0.518050541516246	0.515590200445434	0.518120805369128	0.537220843672457	0.523224043715847	0.522641509433962	0.500931098696462	0.499170812603648	0.491452991452991	0.51089588377724
Aff3	chr1;chr1	38175990;38177326	38627244;38664955	-;-	488966	0.643468755693205	0.618760064412238	0.63659401926001	0.631946174931473	0.542157174673878	0.560569015336742	0.52992981973304	0.540035465830037	0.514408233276158	0.532330119915354	0.511275194571942	0.514957264957265	0.543425592834594	0.535697172975563	0.530822899741948	0.546867684240097
Chst10	chr1	38863872	38898160	-	34289	0.68135593220339	0.629310344827586	0.628691983122363	0.646739130434783	0.552083333333333	0.641891891891892	0.589958158995816	0.548387096774194	0.533333333333333	0.503030303030303	0.469879518072289	0.469135802469136	0.589041095890411	0.486238532110092	0.507246376811594	0.509090909090909
Pdcl3	chr1	38987813	38997236	+	9424	0.564912280701754	0.557046979865772	0.601769911504425	0.563706563706564	0.55045871559633	0.466165413533835	0.548022598870056	0.520661157024793	0.531578947368421	0.543859649122807	0.530516431924883	0.618181818181818	0.574162679425837	0.615942028985507	0.587912087912088	0.566929133858268
Npas2	chr1	39194271	39363240	+	168970	0.461538461538462	0.421052631578947	0.365979381443299	0.515337423312883	0.413793103448276	0.52	0.476190476190476	0.333333333333333	0.25	0.44	0.465116279069767	0.365853658536585	0.325	0.441860465116279	0.531914893617021	0.502958579881657
Rpl31	chr1;chr1;chr1	39367850;39367850;39367850	39371910;39371910;39371910	+;+;+	4061	0.496886674968867	0.438502673796791	0.504854368932039	0.451351351351351	0.422556390977444	0.432911392405063	0.44361833952912	0.456140350877193	0.409657320872274	0.476297968397291	0.438559322033898	0.384879725085911	0.459715639810427	0.475862068965517	0.468926553672316	0.518218623481781
Tbc1d8	chr1	39371495	39478747	-	107253	0.645067698259188	0.678304239401496	0.625777777777778	0.646288209606987	0.6875	0.625322997416021	0.632701421800948	0.641325536062378	0.599447513812155	0.625916870415648	0.582766439909297	0.614512471655329	0.588832487309645	0.626702997275204	0.622222222222222	0.575221238938053
Cnot11	chr1	39535801	39546877	+	11077	0.490147783251232	0.419847328244275	0.486567164179104	0.523622047244094	0.43	0.467289719626168	0.442211055276382	0.410596026490066	0.51207729468599	0.49618320610687	0.453416149068323	0.478527607361963	0.507692307692308	0.456989247311828	0.497005988023952	0.471337579617834
Rnf149	chr1	39551295	39577347	-	26053	0.495145631067961	0.468686868686869	0.480986639260021	0.49743062692703	0.487277353689567	0.557086614173228	0.530177514792899	0.532951289398281	0.519058295964126	0.490084985835694	0.501362397820163	0.48772504091653	0.532871972318339	0.48471615720524	0.537087912087912	0.531593406593407
Map4k4	chr1;chr1;chr1;chr1	39900912;39900912;39900912;39900912	40026310;40026310;40026310;40026310	+;+;+;+	125399	0.602977161500816	0.61744966442953	0.613797389683033	0.607760276603919	0.575377643504532	0.588520222814241	0.573910566790088	0.559251856082239	0.535874439461883	0.530012453300125	0.539043407424648	0.527585353785255	0.525162641142601	0.520224719101124	0.505819753907549	0.516699047090388
Il1r1	chr1;chr1	40225079;40266585	40316177;40316177	+;+	91099	0.703703703703704	0.658536585365854	0.791666666666667	0.696969696969697	0.615384615384615	0.638297872340426	0.584905660377358	0.524590163934426	0.756756756756757	0.581818181818182	0.55	0.766666666666667	0.399602385685885	0.398230088495575	0.429897864438254	0.473897058823529
Il1rl2	chr1	40324626	40365471	+	40846	0.666666666666667	0.642105263157895	0.727891156462585	0.639455782312925	0.588785046728972	0.64367816091954	0.671875	0.642857142857143	0.75	0.651162790697674	1	0.882352941176471	0.578947368421053	0.545454545454545	0.716666666666667	0.807692307692308
Mfsd9	chr1	40772039	40790657	-	18619	0.619047619047619	0.648648648648649	0.638297872340426	0.557142857142857	0.481481481481481	0.541666666666667	0.5625	0.615384615384615	0.527777777777778	0.642857142857143	0.621621621621622	0.526315789473684	0.382352941176471	0.454545454545455	0.52	0.540540540540541
Mrps9	chr1	42851232	42905683	+	54452	0.561117578579744	0.592324402606807	0.586889460154242	0.599452911293474	0.604071604071604	0.572127139364303	0.581081081081081	0.567622950819672	0.555684007707129	0.57396449704142	0.561672185430464	0.577353795105765	0.557644110275689	0.544750430292599	0.554599003171726	0.555008210180624
Gpr45	chr1	42952871	43035449	+	82579	0.392857142857143	0.2	0.464285714285714	0.529411764705882	0.304347826086957	0.571428571428571	0.382978723404255	0.459459459459459	0.488888888888889	0.368421052631579	0.488888888888889	0.5	0.527397260273973	0.384615384615385	0.647058823529412	0.476190476190476
Tgfbrap1	chr1	43047268	43098622	-	51355	0.519287833827893	0.566801619433198	0.514035087719298	0.517391304347826	0.481108312342569	0.491428571428571	0.525959367945824	0.464646464646465	0.484143763213531	0.530526315789474	0.473972602739726	0.484349258649094	0.495921696574225	0.493506493506494	0.454968944099379	0.553731343283582
AI597479	chr1	43098709	43115946	+	17238	0.527186761229314	0.569131832797428	0.553846153846154	0.539274924471299	0.542168674698795	0.549071618037135	0.520547945205479	0.554016620498615	0.545081967213115	0.573825503355705	0.517421602787456	0.50314465408805	0.517426273458445	0.529940119760479	0.527058823529412	0.530526315789474
Fhl2	chr1;chr1	43123070;43123070	43163961;43196761	-;-	73692	0.405405405405405	0.394366197183099	0.382716049382716	0.331034482758621	0.290076335877863	0.296703296703297	0.3125	0.326829268292683	0.350974930362117	0.397515527950311	0.270194986072423	0.26463700234192	0.484375	0.44536652835408	0.542421353670162	0.459418070444104
Nck2	chr1	43445750	43570518	+	124769	0.576990838618746	0.563476934807472	0.564409030544489	0.576052422557585	0.574597892401553	0.559985501993476	0.570281995661605	0.565345474022496	0.551181102362205	0.533586517920722	0.532082216264522	0.518206734534064	0.557372175980975	0.5430225281602	0.551531702683448	0.56895263708352
Uxs1	chr1	43750230	43827708	-	77479	0.460707534431542	0.501117318435754	0.460681114551084	0.476983349657199	0.468932554434413	0.479301423027167	0.471713471713472	0.488278633623577	0.464566929133858	0.462519936204147	0.465639049454078	0.460526315789474	0.498098859315589	0.466060929983966	0.494623655913978	0.515151515151515
Tpp2	chr1	43934006	44002971	+	68966	0.552814569536424	0.544072948328267	0.566782573123338	0.564656183994368	0.547277227722772	0.539718565592374	0.536242424242424	0.565046461758399	0.551070038910506	0.541391249606547	0.539511976718155	0.535031847133758	0.554124836316019	0.522434367541766	0.546249668698648	0.52417148069322
Tex30	chr1	44086616	44102388	-	15773	0.470013947001395	0.511111111111111	0.51063829787234	0.488095238095238	0.418439716312057	0.493288590604027	0.48590021691974	0.469178082191781	0.452127659574468	0.419354838709677	0.444976076555024	0.517799352750809	0.414342629482072	0.506887052341598	0.488294314381271	0.475728155339806
Kdelc1	chr1	44106545	44118773	-	12229	0.596491228070175	0.54434250764526	0.575657894736842	0.53525641025641	0.498812351543943	0.548895899053628	0.530755711775044	0.511936339522546	0.493730407523511	0.52445652173913	0.525190839694657	0.539845758354756	0.520300751879699	0.528130671506352	0.514074074074074	0.484894259818731
Bivm	chr1	44119967	44144771	+	24805	0.542574257425743	0.530172413793103	0.449023861171367	0.546341463414634	0.528455284552846	0.484662576687117	0.523465703971119	0.485	0.515723270440252	0.518867924528302	0.542528735632184	0.522658610271903	0.508235294117647	0.540540540540541	0.498920086393089	0.522198731501057
Ercc5	chr1	44147743	44181260	+	33518	0.530257936507937	0.492222222222222	0.533298915849251	0.467917675544794	0.450713800135962	0.529506871463218	0.519486692015209	0.500611246943765	0.47363328495404	0.479659987856709	0.497863247863248	0.475495915985998	0.495004995004995	0.506307339449541	0.474016512870325	0.501672240802676
Gulp1	chr1	44551670	44796836	+	245167	0.515701579233981	0.516868512110727	0.513187641296157	0.523124357656732	0.514310123878684	0.498202362609142	0.480482386543954	0.491228070175439	0.4955	0.489380273494326	0.494231132967657	0.53224119902405	0.514867424242424	0.539102564102564	0.516176274796964	0.519385449615906
Col5a2	chr1	45374330	45503282	-	128953	0.862068965517241	0.81	0.89041095890411	0.827777777777778	0.677710843373494	0.682926829268293	0.591715976331361	0.558823529411765	0.682	0.652678571428571	0.678870292887029	0.660606060606061	0.595454545454545	0.621215975578733	0.53311191626409	0.486697737644431
Wdr75	chr1	45795500	45823613	+	28114	0.537366548042705	0.573652694610778	0.54176	0.545346416889682	0.533047426841574	0.541822721598002	0.52464302164901	0.51492292554936	0.531620553359684	0.510088495575221	0.50660345411446	0.532507739938081	0.488069414316703	0.507525376268813	0.518787361229718	0.531277926720286
Slc40a1	chr1	45908069	45925594	-	17526	0.522727272727273	0.5	0.661971830985915	0.636363636363636	0.571428571428571	0.586206896551724	0.5	0.515625	0.517766497461929	0.582644628099174	0.425149700598802	0.582582582582583	0.496	0.470790378006873	0.563106796116505	0.433628318584071
Dnah7b	chr1	46066737	46373550	+	306814	0.513888888888889	0.584905660377358	0.615384615384615	0.602941176470588	0.564102564102564	0.578947368421053	0.65	0.585365853658537	0.645502645502645	0.62037037037037	0.680952380952381	0.748898678414097	0.607142857142857	0.697435897435897	0.655172413793103	0.698924731182796
Slc39a10	chr1	46807543	46853509	-	45967	0.537667698658411	0.6	0.536077910579903	0.564399421128799	0.546015424164524	0.566091954022989	0.575295275590551	0.544861337683524	0.532548047117173	0.568499534016775	0.541176470588235	0.563625450180072	0.534741144414169	0.547381546134663	0.576956147893379	0.561779242174629
Nabp1	chr1	51469487	51478399	-	8913	0.635802469135803	0.662921348314607	0.67008547008547	0.677647058823529	0.752380952380952	0.664804469273743	0.684466019417476	0.735449735449735	0.639344262295082	0.645933014354067	0.579185520361991	0.566801619433198	0.605633802816901	0.486238532110092	0.65979381443299	0.681318681318681
Myo1b	chr1;chr1;chr1	51749757;51749757;51749757	51915978;51915978;51915978	-;-;-	166222	0.508199612061365	0.538712686567164	0.518470149253731	0.53498609823911	0.517701385325808	0.500428449014567	0.491943921322452	0.455264759586123	0.399960807368215	0.423668639053254	0.364809081527348	0.294907666480134	0.490698301428957	0.444325252091826	0.451423194542461	0.497073487968784
Stat4	chr1	52008243	52107184	+	98942	0.561671087533157	0.594488188976378	0.560658578856153	0.5715859030837	0.573099415204678	0.61864406779661	0.54040404040404	0.589873417721519	0.629213483146067	0.526470588235294	0.594594594594595	0.5	0.5625	0.644444444444444	0.483870967741935	NA
Stat1	chr1;chr1;chr1	52119437;52119437;52119621	52161865;52161865;52161865	+;+;+	42429	0.317725752508361	0.363247863247863	0.352941176470588	0.370417193426043	0.303448275862069	0.320261437908497	0.302575107296137	0.276807980049875	0.28310502283105	0.264615384615385	0.364312267657993	0.301204819277108	0.45906432748538	0.271604938271605	0.408695652173913	0.419491525423729
Gls	chr1;chr1	52163449;52185280	52233232;52233232	-;-	69784	0.530647317166317	0.54176072234763	0.539624481833699	0.537093495934959	0.516195469013293	0.516096238563199	0.501387176325524	0.505040570445045	0.511536787113626	0.479783783783784	0.503480589022758	0.486816595579682	0.534157226227257	0.498775328434647	0.510601050379304	0.536183524504692
Nab1	chr1	52455848	52500448	-	44601	0.561290322580645	0.55050505050505	0.595419847328244	0.545454545454545	0.540372670807453	0.536443148688047	0.527964205816555	0.508433734939759	0.495172413793103	0.490049751243781	0.47607934655776	0.494761350407451	0.476588628762542	0.443957968476357	0.478585995921142	0.533333333333333
Tmem194b	chr1;chr1	52630704;52630704	52651919;52651919	+;+	21216	0.45501138952164	0.466735966735967	0.481203007518797	0.493949394939494	0.397959183673469	0.532967032967033	0.480961923847695	0.465116279069767	0.477655677655678	0.445333333333333	0.493762993762994	0.480040941658137	0.438271604938272	0.429438543247344	0.458282950423216	0.526388888888889
Mfsd6	chr1;chr1	52656304;52659985	52727318;52727318	-;-	71015	0.647686832740214	0.752688172043011	0.669491525423729	0.689024390243902	0.723404255319149	0.675438596491228	0.657534246575342	0.624277456647399	0.608247422680412	0.682170542635659	0.666666666666667	0.654545454545455	0.519337016574586	0.525862068965517	0.592105263157895	0.731182795698925
Inpp1	chr1	52789419	52817688	-	28270	0.701342281879195	0.720930232558139	0.763975155279503	0.747572815533981	0.685714285714286	0.602564102564103	0.707317073170732	0.673267326732673	0.625806451612903	0.595238095238095	0.576470588235294	0.565217391304348	0.621451104100946	0.543589743589744	0.556776556776557	0.548235294117647
Hibch	chr1	52845045	52920860	+	75816	0.62516733601071	0.624561403508772	0.648575305291723	0.626593806921676	0.591928251121076	0.586278586278586	0.605562579013906	0.575289575289575	0.600828729281768	0.605009633911368	0.570737605804111	0.60705596107056	0.604006163328197	0.577812018489985	0.582959641255605	0.581222056631893
1700019A02Rik	chr1	53158576	53187617	-	29042	0.546086956521739	0.60573476702509	0.593333333333333	0.547945205479452	0.629399585921325	0.656716417910448	0.671974522292994	0.689024390243902	0.755555555555556	0.701754385964912	0.613496932515337	0.585106382978723	0.603053435114504	0.682242990654206	0.642857142857143	0.686746987951807
Pms1	chr1	53189188	53296996	-	107809	0.463697376449054	0.491316094172134	0.477168949771689	0.472723921857722	0.472718253968254	0.482299042065806	0.46743388834476	0.471935483870968	0.466772151898734	0.468340202322967	0.475036927621861	0.470917225950783	0.486824475212148	0.456914523974983	0.475338280226975	0.497963932518906
Ormdl1	chr1	53297094	53310245	+	13152	0.527272727272727	0.583815028901734	0.484507042253521	0.529255319148936	0.555	0.511278195488722	0.543778801843318	0.576388888888889	0.648648648648649	0.55	0.541322314049587	0.553459119496855	0.62406015037594	0.526666666666667	0.533333333333333	0.622641509433962
Osgepl1	chr1;chr1;chr1	53313623;53313623;53313623	53326342;53326342;53326342	+;+;+	12720	0.500667556742323	0.54	0.529986052998605	0.518463810930576	0.520576131687243	0.519337016574586	0.513358778625954	0.538258575197889	0.5456	0.54292343387471	0.49859943977591	0.485185185185185	0.568965517241379	0.538653366583541	0.496420047732697	0.523809523809524
