closestGene	Chr	Start	End	per_v_dep	peak_halftime	Peakid	distTSS	CTCFsite	dist_prom	gene_halftime	gene_cat	gene_initialTPM	peak_duplicated
Prickle3	chrX	7648431	7649828	persistent_peak	7.07542822984186	peak_61	7550	nonCTCF	distal	1.4597688389791	mediumsilencing	6.21172632156298	FALSE
Prickle3	chrX	7658408	7659138	depleted_peak	3.56352891551523	peak_64	0	nonCTCF	prom	1.4597688389791	mediumsilencing	6.21172632156298	FALSE
Zxda	chrX	94865512	94866974	depleted_peak	0.713428083125617	peak_1738	67224	CTCF	distal	0.804628605505275	fastsilencing	6.04542260889729	FALSE
Ccdc120	chrX	7740079	7740601	persistent_peak	5.50852808350166	peak_80	723	nonCTCF	distal	1.61864535089403	mediumsilencing	5.68228228554951	FALSE
Ccdc120	chrX	7750333	7751297	persistent_peak	9.12040371947843	peak_82	9010	nonCTCF	distal	1.61864535089403	mediumsilencing	5.68228228554951	FALSE
Dnase1l1	chrX	74281368	74283197	depleted_peak	5.13055077094532	peak_1394	0	nonCTCF	prom	1.01128214035078	fastsilencing	5.58782134652548	TRUE
Med12	chrX	101329550	101330140	depleted_peak	1.13984987241901	peak_1894	55461	CTCF	distal	1.12122754714498	fastsilencing	5.54918262631044	FALSE
Med12	chrX	101332124	101333607	depleted_peak	4.27845254386525	peak_1895	58035	nonCTCF	distal	1.12122754714498	fastsilencing	5.54918262631044	FALSE
Zfp300	chrX	21088795	21089997	depleted_peak	2.98036037128442	peak_486	0	nonCTCF	prom	1.12832762547051	fastsilencing	5.49653765126366	FALSE
Zfp300	chrX	21139356	21139926	persistent_peak	NA	peak_487	50128	nonCTCF	distal	1.12832762547051	fastsilencing	5.49653765126366	FALSE
Fam3a	chrX	74392730	74393720	depleted_peak	4.23973249148098	peak_1405	0	CTCF	prom	1.76435545027732	mediumsilencing	5.49465026602844	TRUE
Gab3	chrX	75084403	75085311	depleted_peak	5.1481156980994	peak_1415	0	nonCTCF	prom	1.48718076818831	mediumsilencing	5.01073907538479	FALSE
Abcd1	chrX	73715418	73717383	persistent_peak	7.88754054023661	peak_1348	0	nonCTCF	prom	1.70637654282302	mediumsilencing	4.56244997096863	TRUE
Abcd1	chrX	73739052	73740395	depleted_peak	5.1978092155099	peak_1351	22457	nonCTCF	distal	1.70637654282302	mediumsilencing	4.56244997096863	FALSE
Abcd1	chrX	73745033	73745460	depleted_peak	2.32450759226645	peak_1352	28438	nonCTCF	distal	1.70637654282302	mediumsilencing	4.56244997096863	FALSE
Heph	chrX	96845529	96846263	depleted_peak	0.890726984905208	peak_1777	389185	nonCTCF	distal	0.486500115922467	fastsilencing	4.31533328494625	FALSE
Arhgef9	chrX	95253527	95254015	persistent_peak	1.52023507014429	peak_1751	86989	CTCF	distal	0.5994271745261	fastsilencing	4.19950874050411	FALSE
Chst7	chrX	19237038	19238364	persistent_peak	6.40829942972049	peak_434	821205	nonCTCF	distal	1.05442454222069	fastsilencing	4.06478956809885	FALSE
Chst7	chrX	19341348	19342383	persistent_peak	NA	peak_435	717186	nonCTCF	distal	1.05442454222069	fastsilencing	4.06478956809885	FALSE
Chst7	chrX	19906465	19907300	depleted_peak	0.76251899493006	peak_440	152269	nonCTCF	distal	1.05442454222069	fastsilencing	4.06478956809885	FALSE
Chst7	chrX	19943134	19943887	depleted_peak	4.80122929816557	peak_441	115682	nonCTCF	distal	1.05442454222069	fastsilencing	4.06478956809885	FALSE
Chst7	chrX	20059124	20061243	persistent_peak	5.87304405296084	peak_442	0	CTCF	prom	1.05442454222069	fastsilencing	4.06478956809885	FALSE
Elf4	chrX	48433067	48434025	depleted_peak	2.34284640855251	peak_874	29107	nonCTCF	distal	1.14989153267187	mediumsilencing	4.01390451193557	FALSE
Elf4	chrX	48453193	48454739	depleted_peak	1.3617119947088	peak_875	8393	nonCTCF	distal	1.14989153267187	mediumsilencing	4.01390451193557	FALSE
Elf4	chrX	48462347	48463498	depleted_peak	4.13046997047156	peak_876	0	CTCF	prom	1.14989153267187	mediumsilencing	4.01390451193557	FALSE
Awat2	chrX	100409288	100409753	depleted_peak	0.606144269464502	peak_1858	2834	nonCTCF	distal	0.894926949453071	fastsilencing	3.77273461089564	FALSE
Arhgap4	chrX	73910705	73911684	depleted_peak	3.2563811890973	peak_1367	0	nonCTCF	prom	1.20490887183732	mediumsilencing	3.75735248393307	FALSE
Arhgap4	chrX	73914535	73915582	persistent_peak	9.17202388074178	peak_1368	3238	nonCTCF	distal	1.20490887183732	mediumsilencing	3.75735248393307	FALSE
Xpnpep2	chrX	48016742	48017279	depleted_peak	0.577630044450568	peak_829	91445	nonCTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Xpnpep2	chrX	48019354	48020380	depleted_peak	1.97882466925209	peak_830	88344	CTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Xpnpep2	chrX	48034036	48035161	depleted_peak	3.39020317344708	peak_831	73563	nonCTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Xpnpep2	chrX	48062768	48063123	depleted_peak	1.01873879140502	peak_833	45601	nonCTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Xpnpep2	chrX	48064091	48065111	depleted_peak	1.55494568041701	peak_834	43613	nonCTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Xpnpep2	chrX	48071795	48072975	depleted_peak	1.29524130684787	peak_836	35749	nonCTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Xpnpep2	chrX	48124603	48125186	persistent_peak	12.9047183860726	peak_839	15880	CTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Xpnpep2	chrX	48143449	48143866	depleted_peak	3.05015587144609	peak_844	34726	nonCTCF	distal	2.13298466445692	slowsilencing	3.46078296561045	FALSE
Tmem28	chrX	99819337	99821491	depleted_peak	2.88042015264019	peak_1846	0	CTCF	prom	0.488464459627833	fastsilencing	3.05918016576833	FALSE
Tmem28	chrX	99852898	99853920	depleted_peak	4.24535517090384	peak_1847	31831	CTCF	distal	0.488464459627833	fastsilencing	3.05918016576833	FALSE
Tmem28	chrX	99883284	99883751	depleted_peak	0.478726700421089	peak_1849	62217	nonCTCF	distal	0.488464459627833	fastsilencing	3.05918016576833	FALSE
Nhsl2	chrX	101772011	101772369	depleted_peak	1.92057434392696	peak_1936	77015	CTCF	distal	0.324027789039869	fastsilencing	2.96576688670954	FALSE
Nhsl2	chrX	101849277	101850602	depleted_peak	1.87305215038644	peak_1940	0	nonCTCF	prom	0.324027789039869	fastsilencing	2.96576688670954	FALSE
Nhsl2	chrX	101864631	101865344	depleted_peak	0.710620994037346	peak_1942	15248	nonCTCF	distal	0.324027789039869	fastsilencing	2.96576688670954	FALSE
Nhsl2	chrX	101935444	101936238	depleted_peak	0.650865901129471	peak_1944	86061	nonCTCF	distal	0.324027789039869	fastsilencing	2.96576688670954	FALSE
Nhsl2	chrX	101942307	101942869	depleted_peak	2.8307096602823	peak_1945	92924	CTCF	distal	0.324027789039869	fastsilencing	2.96576688670954	FALSE
Nhsl2	chrX	101954024	101954775	depleted_peak	1.3532888088565	peak_1946	104641	CTCF	distal	0.324027789039869	fastsilencing	2.96576688670954	FALSE
Nhsl2	chrX	101978918	101979730	depleted_peak	0.625983195106265	peak_1947	129535	nonCTCF	distal	0.324027789039869	fastsilencing	2.96576688670954	FALSE
Bcorl1	chrX	48305202	48305642	depleted_peak	3.65828930103946	peak_859	35715	nonCTCF	distal	1.5515917363487	mediumsilencing	2.78670719777808	FALSE
Bcorl1	chrX	48314316	48315379	depleted_peak	4.98696081092313	peak_861	25978	nonCTCF	distal	1.5515917363487	mediumsilencing	2.78670719777808	FALSE
Bcorl1	chrX	48340568	48342519	persistent_peak	12.9975873183491	peak_863	0	nonCTCF	prom	1.5515917363487	mediumsilencing	2.78670719777808	FALSE
Bcorl1	chrX	48343091	48344382	persistent_peak	12.4441130720958	peak_864	1735	nonCTCF	distal	1.5515917363487	mediumsilencing	2.78670719777808	FALSE
Bcorl1	chrX	48383598	48384050	depleted_peak	2.04538243574534	peak_868	42242	CTCF	distal	1.5515917363487	mediumsilencing	2.78670719777808	FALSE
Ppp1r3f	chrX	7563117	7563363	depleted_peak	1.12167828723315	peak_53	10918	nonCTCF	distal	1.8051257131059	mediumsilencing	2.74019194824733	FALSE
Ppp1r3f	chrX	7573104	7575315	depleted_peak	3.82857218007536	peak_54	0	nonCTCF	prom	1.8051257131059	mediumsilencing	2.74019194824733	FALSE
Ar	chrX	98148423	98149310	depleted_peak	1.88085390439758	peak_1794	439	nonCTCF	prom	0.496663259074242	fastsilencing	2.65168633878725	FALSE
Ar	chrX	98149774	98151318	depleted_peak	2.52152878278678	peak_1795	26	nonCTCF	prom	0.496663259074242	fastsilencing	2.65168633878725	FALSE
Ar	chrX	98252564	98253576	depleted_peak	0.6987389164563	peak_1797	102816	nonCTCF	distal	0.496663259074242	fastsilencing	2.65168633878725	FALSE
Dusp9	chrX	73560613	73561025	depleted_peak	3.33533776200874	peak_1329	78415	nonCTCF	distal	0.844069761652392	fastsilencing	2.58614872521072	FALSE
Dusp9	chrX	73593281	73593914	depleted_peak	1.31991328121786	peak_1330	45526	CTCF	distal	0.844069761652392	fastsilencing	2.58614872521072	FALSE
Dusp9	chrX	73637310	73637955	persistent_peak	5.77759697990315	peak_1335	1485	nonCTCF	distal	0.844069761652392	fastsilencing	2.58614872521072	FALSE
Dusp9	chrX	73644925	73645426	persistent_peak	6.96103652694324	peak_1337	5486	nonCTCF	distal	0.844069761652392	fastsilencing	2.58614872521072	FALSE
Dusp9	chrX	73654010	73654693	persistent_peak	9.34617944488875	peak_1338	14571	CTCF	distal	0.844069761652392	fastsilencing	2.58614872521072	FALSE
Gm14634	chrX	12761329	12762745	persistent_peak	9.57668012383141	peak_292	0	nonCTCF	prom	1.78302437278335	mediumsilencing	2.56747617123808	TRUE
Gm14634	chrX	12766880	12767408	persistent_peak	12.714694124966	peak_293	4604	nonCTCF	distal	1.78302437278335	mediumsilencing	2.56747617123808	FALSE
Gm14634	chrX	12822526	12823240	persistent_peak	8.26692728049797	peak_295	60250	nonCTCF	distal	1.78302437278335	mediumsilencing	2.56747617123808	FALSE
Gm14634	chrX	12834745	12835167	depleted_peak	3.4464182492396	peak_296	72469	nonCTCF	distal	1.78302437278335	mediumsilencing	2.56747617123808	FALSE
Gm14634	chrX	12839705	12841089	persistent_peak	12.4390649526628	peak_297	77429	CTCF	distal	1.78302437278335	mediumsilencing	2.56747617123808	FALSE
Gm14634	chrX	12857959	12858926	depleted_peak	2.68782689290971	peak_298	95683	nonCTCF	distal	1.78302437278335	mediumsilencing	2.56747617123808	FALSE
Gm14634	chrX	12860088	12860623	persistent_peak	6.554811547235	peak_299	97812	CTCF	distal	1.78302437278335	mediumsilencing	2.56747617123808	FALSE
Gm14634	chrX	12873346	12874078	persistent_peak	7.80185464999854	peak_300	111070	CTCF	distal	1.78302437278335	mediumsilencing	2.56747617123808	FALSE
Tenm1	chrX	44008088	44008618	persistent_peak	4.35361783685187	peak_800	733305	nonCTCF	distal	1.9787108599784	slowsilencing	2.34303033051922	FALSE
6330419J24Rik	chrX	56374199	56375170	depleted_peak	4.51825059655887	peak_1046	0	nonCTCF	prom	1.86475380586833	slowsilencing	2.2789169575943	FALSE
Plxna3	chrX	74328340	74329509	depleted_peak	3.06996531078241	peak_1399	0	nonCTCF	prom	0.941582811675642	fastsilencing	1.8251661750731	FALSE
Lancl3	chrX	8732991	8733192	persistent_peak	14.1420317152858	peak_164	466780	CTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	8864218	8864604	persistent_peak	7.61819974172517	peak_165	335368	CTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	8892213	8893658	persistent_peak	8.33185837071325	peak_166	306314	nonCTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	8948519	8948885	persistent_peak	NA	peak_167	251087	CTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	9061048	9061233	persistent_peak	10.1029536194908	peak_173	138739	CTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	9062620	9063375	persistent_peak	NA	peak_174	136597	nonCTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	9077762	9077978	persistent_peak	NA	peak_175	121994	CTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	9095066	9095717	persistent_peak	NA	peak_176	104255	nonCTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	9142543	9142955	depleted_peak	5.30458745069791	peak_178	57017	nonCTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	9158812	9160169	depleted_peak	1.59163075239413	peak_179	39803	nonCTCF	distal	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Lancl3	chrX	9199561	9200909	persistent_peak	8.30294254544842	peak_181	0	CTCF	prom	1.31156322733207	mediumsilencing	1.79776920311204	FALSE
Kcnd1	chrX	7811231	7811826	persistent_peak	9.27429357645575	peak_96	12016	nonCTCF	distal	2.28366314590589	slowsilencing	1.45437811744979	FALSE
Kcnd1	chrX	7821837	7822887	depleted_peak	2.21198804312194	peak_98	955	nonCTCF	distal	2.28366314590589	slowsilencing	1.45437811744979	FALSE
Dgkk	chrX	6778336	6778645	depleted_peak	3.0541064274117	peak_37	94838	nonCTCF	distal	1.26053401080648	mediumsilencing	0.975440598713579	FALSE
L1cam	chrX	73869470	73869776	persistent_peak	10.2846223606142	peak_1365	11058	nonCTCF	distal	1.66069201625633	mediumsilencing	0.611324868856543	FALSE
L1cam	chrX	73880216	73881783	depleted_peak	2.68640547057766	peak_1366	0	nonCTCF	prom	1.66069201625633	mediumsilencing	0.611324868856543	FALSE
